author_id,created_at,text
TMobileHelp,06_06_2022_23_05,"@116155 Hey, Kashif! Shoot me a DM here https://t.co/QHDTFHxSPu and we'll check out when we're going to #lightitup! *KrystnYogi"
116155,06_06_2022_23_05,@115911 @TMobileHelp when is the 600mhz coming online in #seattle??
TMobileHelp,06_06_2022_23_05,@116156 Let's dig deeper! Please DM so we can find out what's happening there. *JohnWard
116156,06_06_2022_23_05,@115911 once again you are being slow 😑
TMobileHelp,06_06_2022_23_05,@116157 We love your contest entrees! 👍😄💗 #HappyHalloween *PatrickUllmann
116157,06_06_2022_23_05,@116158 @115911 Creative! Like it!!
116158,06_06_2022_23_05,#Thankenstein + #Contest @115911 Keeping it creepy!!!! :D https://t.co/QPmzxwIxbv
VirginTrains,06_06_2022_23_05,@116159 Happy the team could help 😊 ^CB
116159,06_06_2022_23_05,Thank you @VirginTrains for the advice to make the connection. After a long long day it is appreciated #topwork
SouthwestAir,06_06_2022_23_05,"@116160 We aim to make travel easy as possible and we appreciate the shoutout, Daniel! We can't wait to see you at 35k again soon. ^TL"
116160,06_06_2022_23_05,"@SouthwestAir great airline. No fees to check bags, free drinks and snacks on board. And complimentary Halloween sweets! Great stuff guys👍🏽"
SouthwestAir,06_06_2022_23_05,@116161 You can check out what's available here: https://t.co/q1z88DQ3lg ^SL
116161,06_06_2022_23_05,"@SouthwestAir Found it!! But doesn't seem to work, can you check if funds are available?"
SouthwestAir,06_06_2022_23_05,"@116161 Hey, Jennifer. You have two travel funds, correct? Unfortunately, we don't track travel funds. Do you possibly have the emails? ^SL"
116161,06_06_2022_23_05,@SouthwestAir I have two vouchers but can't seem to track down my confirmation numbers. Anyway to look them up? Thanks!
SouthwestAir,06_06_2022_23_05,@116162 We understand and hope you can snag a great deal soon! ^SL
116162,06_06_2022_23_05,@SouthwestAir You’d be my first choice! If only money fell in the same category as sky’s the limit .
SouthwestAir,06_06_2022_23_05,"@116162 The sky is the limit, Kelli! We hope to be the first to welcome you onboard. Check out all the places to go: https://t.co/pVD52pj6Fm ^SL"
116162,06_06_2022_23_05,@SouthwestAir I’ve never been on an airplane. #bucketlist
SouthwestAir,06_06_2022_23_05,"Two free bags for every story. Book a seat and start yours. #175stories 
 https://t.co/PXBMZLCfBO"
SouthwestAir,06_06_2022_23_05,"@116163 What a relaxing view, Susan! Thanks for sharing the great shot and we hope you enjoy the ride with us today. ^TL"
116163,06_06_2022_23_05,@SouthwestAir I loved how your employees embraced the day &amp; made@travel fun!  Glad you like the pic. It's my thank you to you all so enjoy!
SouthwestAir,06_06_2022_23_05,@116163 Halloween is a big deal here at Southwest and we love being a part of the festivities. We're glad to hear you had fun with us today! ^TL
116163,06_06_2022_23_05,Me time in the sky... @southwestair https://t.co/ccjl2JCAfK
SouthwestAir,06_06_2022_23_05,"@116164 Maybe next year? We can't wait to welcome you onboard, Matthew! We hope you have a wonderful flight. ^MK"
116164,06_06_2022_23_05,"@SouthwestAir Bummer, might have to watch my back on Nov. 13 too for Sadie Hawkins day on the airline of LUV. #funnyholidays"
SouthwestAir,06_06_2022_23_05,"@116164 I can't make any promises, but if you ask nicely maybe a Flight Attendant will put your drink on our tab! ^MK"
116164,06_06_2022_23_05,Unlucky not to be flying on @SouthwestAir today and have to wait until Nov. 8th. Would have been nice to have had a free drink on flight.
hulu_support,06_06_2022_23_05,"@116165 Oh no! Does the error pop up at app launch or playback? What device is in use? For now, please try: https://t.co/HXpLyTU79x."
116165,06_06_2022_23_05,"Hey @115940 your app has had a “loading error” for the two weeks, thought I’d let you know I’ve been paying for aggravation rather than tv"
hulu_support,06_06_2022_23_05,"@116166 Please try uninstalling/reinstalling our iPhone app. If no change, contact us via phone/chat here: https://t.co/6YdK7bvQN7."
116166,06_06_2022_23_05,"@hulu_support Yes, @hulu_support same message: error playing this video, iPhone 7"
hulu_support,06_06_2022_23_05,@116166 Still having trouble? Which device are you using? What error are you seeing? We want to help! 1st try: https://t.co/HXpLyTU79x
116166,06_06_2022_23_05,"@hulu_support I'm getting an error when I try to play episodes. Can you help, please?"
hulu_support,06_06_2022_23_05,"@116167 We do currently offer a 4 networks in many areas, but this will vary by ZIP. We can share the interest in the Durham-area."
116167,06_06_2022_23_05,@hulu_support when will the other 2 major networks stream live on Hulu live?
Uber_Support,06_06_2022_23_05,@116168 Happy to further assist you. Can you please send us a DM with your email address and additional details so we can follow up?
116168,06_06_2022_23_05,@Uber_Support done please check
Uber_Support,06_06_2022_23_05,"@116168 Hi, Singh. Please send us a DM with your account email address and phone number so we can locate your account. Thanks for your patience."
116168,06_06_2022_23_05,kya khassi support hai yaar @Uber_Support. i am an uber rider not driver. they are telling me to take docs to nearby uber office for verification and all i was asked was to update my cellphone number 👺👺
sprintcare,06_06_2022_23_05,@116169 Yes dm please.
116169,06_06_2022_23_05,@sprintcare Yes I do. You want me to dm you or just write it on the comments???
sprintcare,06_06_2022_23_05,"@116169 Hello, do you have an order number we can check for you?"
116169,06_06_2022_23_05,@115714 @177 I haven’t received no type of new besides my Oder is pending for day.
115714,06_06_2022_23_05,@177 Have you Pre-Ordered yours yet? 👀
ChipotleTweets,06_06_2022_23_05,"@116170 Oh behalf of Chipotle, thank YOU! -Becky"
116170,06_06_2022_23_05,"On behalf of all college students, thank you 💕@ChipotleTweets https://t.co/bcXVahRWQK"
sprintcare,06_06_2022_23_05,@116171 Good afternoon. This is distressing. Send me a DM so I can see what happened.
116171,06_06_2022_23_05,"@115714 customer service 👎! 4 different people said they have no idea how to help, the two people who actually have tried did it wrong 😡"
sprintcare,06_06_2022_23_05,"@116172 Hey :)! Let's look into this, DM us. -CS"
116172,06_06_2022_23_05,@sprintcare I called customer care when I tweeted this and they said double charge would be credited. Still no credit.
116172,06_06_2022_23_05,@115714 chk ur latest bill. I paid for note 8 shipping w/debit when ordered. Latest bill shows ship charge. This happened to other friends.
sprintcare,06_06_2022_23_05,@116173 Hey Tiffany! I'd like to work with you on your issues. Can you shoot us a DM for us to have a little chat? -ResolutionSup DC
116173,06_06_2022_23_05,"@sprintcare You’re a bunch of crooks, you don’t care about happy customers, y’all just want money, save me the BS"
sprintcare,06_06_2022_23_05,@116173 This is concerning. What makes you feel this way? What seems to be the issue? We'll be happy to assist. -JD
116173,06_06_2022_23_05,@115714 is honestly trash
Ask_Spectrum,06_06_2022_23_05,@116174 I do apologize that happened. I will be happy to help out and assist. Do you mind talking to me through DM? -JP
116174,06_06_2022_23_05,.@115955 one of your sales reps called me an asshole on the phone! Unbelievable.
Uber_Support,06_06_2022_23_05,@116175 Hello! Thanks for your patience. Please check your DM ( direct messages) for our reply.
116175,06_06_2022_23_05,"@Uber_Support  After contacting you concerning deactivation of my account, it was reactivated but after 48 hrs, ,it has been been deactivated. Please help"
Ask_Spectrum,06_06_2022_23_05,@116176 I'm very sorry to hear that Desiree. This is never a way we'd like to treat any of our valued customers. Please l... https://t.co/ESVASOfHty
116176,06_06_2022_23_05,"@Ask_Spectrum Very disappointing,  to say the least, and unacceptable in my own home.  I'm still shocked."
116176,06_06_2022_23_05,"@Ask_Spectrum No,  it's done now. Just remember to practice kindness with customers please. I don't understand why everyone has been so rude thus far."
Ask_Spectrum,06_06_2022_23_05,@116176 My apologies for any frustrations or poor service you’ve experienced Desiree. Is there anything I may be able to help with? ^AP .
116176,06_06_2022_23_05,I've never had a rude cable guy before until forced to switch to @115955 😒 the people on the phone were rude and now this dude?
AskLyft,06_06_2022_23_05,@116177 We are sorry to hear about this experience. Please DM us your phone number so we can look into this! https://t.co/SXpdictw1A
116177,06_06_2022_23_05,"When u wait 10 mins in cold for @115879 &amp; driver goes to the wrong address, cancels &amp; ur next request goes up $15 bc if rush hr, u get @116178"
AskLyft,06_06_2022_23_05,@116179 Hey there! We'd like to look into this. Please DM us the phone number on your account so we can assist you further.
116179,06_06_2022_23_05,"Why does @115879 sucker you in with s promise that a driver is 1 minute away, then it becomes 6? Is this a Systems problem or fraud?"
ChipotleTweets,06_06_2022_23_05,@116180 Friday will be here before you know it. -Becky
116180,06_06_2022_23_05,@ChipotleTweets We will be back Friday for lunch 👍
ChipotleTweets,06_06_2022_23_05,@116180 Thanks for stopping by! -Becky
116180,06_06_2022_23_05,"The Wild Thing heard there was a $3 special at @ChipotleTweets 4 👻 Halloween &amp; couldn’t pass it up 

He hopes Chipotle will sponsor his team https://t.co/RkpOQwsVU0"
ChipotleTweets,06_06_2022_23_05,@116181 That shouldn't be happening. Which location did you visit? I'd like to follow up. -Becky
116181,06_06_2022_23_05,@ChipotleTweets I know you guys are busy but don’t undercook brown rice 🙃🙃🙃
ChipotleTweets,06_06_2022_23_05,@116182 Welcome to my life. What's your usual order? -Becky
116182,06_06_2022_23_05,"@ChipotleTweets Chx burrito bowl all the works, bring on the GUAC!!!🤗💖"
ChipotleTweets,06_06_2022_23_05,@116182 Mmmmm – well played. -Becky
116182,06_06_2022_23_05,I'm geekin for sum @ChipotleTweets rightnow🤗😂🥙
ChipotleTweets,06_06_2022_23_05,@116183 What a great looking crew! We appreciate you coming in. -Becky
116183,06_06_2022_23_05,Nothing says Halloween like $3 🌯 burritos and 🌮 tacos @ChipotleTweets https://t.co/kJI7WVXewP
ChipotleTweets,06_06_2022_23_05,"@116184 High five, my friend! -Becky"
116184,06_06_2022_23_05,5th year of getting a boorito! SpoOoOoOky 🌯👻 @ChipotleTweets
ChipotleTweets,06_06_2022_23_05,"@116185 Success! Well played, my friend. -Becky"
116185,06_06_2022_23_05,@ChipotleTweets No worries.  I got my four burrito bowls without issue. Lucky me. We beat the lines!
ChipotleTweets,06_06_2022_23_05,"@116185 It's our annual Boorito promotion, and we turn it off for the night. My apologies for any frustration. -Becky"
116185,06_06_2022_23_05,No online orders today?  Really @ChipotleTweets ?  .
Uber_Support,06_06_2022_23_05,@116186 We're here to help! Send us a DM with your email address and more details so we can follow up.
116186,06_06_2022_23_05,@Uber_Support Sent a DM... Hope you could help soon.
116186,06_06_2022_23_05,@Uber_Support Welp... I guess that's one bibimbap order I'm never gonna receive. Good thing I used a first time order promotion. Not a good first impression though.
116186,06_06_2022_23_05,@Uber_Support do you also support ubereats singapore? im reaching out here bec the support there is useless. any chance you could help?
ChipotleTweets,06_06_2022_23_05,@116187 That's very troubling. Please write to us so we can investigate: https://t.co/Ax7W1Dx3Y9 -Becky
116187,06_06_2022_23_05,@ChipotleTweets what is this in my food?? https://t.co/dW5E8d5DxO
ChipotleTweets,06_06_2022_23_05,@116188 I'm right there with you. Here's the full ingredient statement: https://t.co/0BbYN36bdJ -Becky
116188,06_06_2022_23_05,Idk what @ChipotleTweets puts in their salad dressing but holy fack it's delicious #drinkitpouritgottahaveit
ChipotleTweets,06_06_2022_23_05,"@116189 And see – we think you're pretty great, too. Thanks for stopping by! -Becky"
116189,06_06_2022_23_05,Shoutout to the best burritos around! Thanks @ChipotleTweets  for the $3 burrito! You the best!
ChipotleTweets,06_06_2022_23_05,@116190 We turned off online ordering tonight for our Boorito promo. My apologies for any frustration. -Becky
116190,06_06_2022_23_05,@ChipotleTweets NOOOOOOOOOO https://t.co/MrbjgkVuzy
116190,06_06_2022_23_05,@ChipotleTweets WHAT THE HECK?! https://t.co/LPAFswpIbL
ChipotleTweets,06_06_2022_23_05,"@116191 Well played, my friend. -Becky"
116191,06_06_2022_23_05,I’m a undercover boss. Thank you for the $3 @ChipotleTweets. 🤓 https://t.co/Pl2Fv4XLWr
ChipotleTweets,06_06_2022_23_05,@116192 And we love you right back! -Becky
116192,06_06_2022_23_05,I love you @ChipotleTweets
ChipotleTweets,06_06_2022_23_05,@115728 Your baby looks beautiful. -Becky
115728,06_06_2022_23_05,@ChipotleTweets @28 My baby https://t.co/dtiXxMIJyq
ChipotleTweets,06_06_2022_23_05,"@116193 Practice, my friend – it takes practice. I have faith in you! -Becky"
116193,06_06_2022_23_05,"Was gonna say I’m ready for a job at @ChipotleTweets, but my rolling skills suck. https://t.co/CdzgKpYldg"
