author_id,created_at,text
ChipotleTweets,06_06_2022_23_04,@115961 Delish! Well played. -Becky
115961,06_06_2022_23_04,Getting that 3 buck burrito from @ChipotleTweets is becoming a tradition on Halloween #thebest
ChipotleTweets,06_06_2022_23_04,@115962 Shout out to you for stopping by! -Becky
115962,06_06_2022_23_04,Shoutout to @ChipotleTweets for doing the $3 deal. 🙏🏼
ChipotleTweets,06_06_2022_23_04,"@115963 Nothing but love for you, my friend. -Becky"
115963,06_06_2022_23_04,nothing but the most respect for @ChipotleTweets and this $3 BOOrito
ChipotleTweets,06_06_2022_23_04,@115964 Creeeeepy. Thanks for stopping by! -Becky
115964,06_06_2022_23_04,🎃Thanks @ChipotleTweets for my $3 burrito bowl 👻 tonight! https://t.co/gHVOXof7SG
ChipotleTweets,06_06_2022_23_04,"@115965 We've turned it off since it's our annual Boorito promo, but it'll be back on tomorrow. -Becky"
115965,06_06_2022_23_04,"@ChipotleTweets cant order online, says ""cannot connect to chipotle supercomputer."" on the app."
ChipotleTweets,06_06_2022_23_04,My food just ghosted… Spooky. https://t.co/sLNSNZPZYh
ChipotleTweets,06_06_2022_23_04,@115966 So true. -Becky
115966,06_06_2022_23_04,Going to @ChipotleTweets expecting a $3 boorito w/o wearing a costume is like going trick or treating w/o a costume &amp; expecting candy. #no
ChipotleTweets,06_06_2022_23_04,@115967 So true! -Becky
115967,06_06_2022_23_04,Halloween isn’t complete unless you get your @ChipotleTweets bowl with guacamole for $3 for wearing a costume! #buzzlightyear #halloween
ChipotleTweets,06_06_2022_23_04,@115968 We dig it! Thanks for stopping by. Happy Halloween!
115968,06_06_2022_23_04,Wore my @79588 hoodie to @ChipotleTweets w/whole family in costume &amp; it scored me my boo-rito bowl for $3 😄🎃 #ScientistForHalloween https://t.co/lqBOtbjAmL
ChipotleTweets,06_06_2022_23_04,"@115969 It was my favorite, too. My apologies for any frustration. -Becky"
115969,06_06_2022_23_04,"@ChipotleTweets I'm not frustrated, just sad. But thanks for the compassion."
ChipotleTweets,06_06_2022_23_04,"@115969 Of course, my friend. -Becky"
115969,06_06_2022_23_04,Hey @ChipotleTweets why don't you have chorizo anymore it was the best thing on the menu
ChipotleTweets,06_06_2022_23_04,@115970 Yes! I love it. And Shawn's cards are the best. -Becky
115970,06_06_2022_23_04,Oh what a Happy Halloween it is 🙌🏼 @ChipotleTweets https://t.co/UvC4oAnUwE
ChipotleTweets,06_06_2022_23_04,@115971 Same! What's your go-to order? -Becky
115971,06_06_2022_23_04,Boorito!!! One of my favorite Halloween traditions. ❤️👻✨🥑🌽🥗 @ChipotleTweets https://t.co/rLKJ3uvw7c
ChipotleTweets,06_06_2022_23_04,@115972 Best day of the year! -Becky
115972,06_06_2022_23_04,i just spent $3.00 even on a boorito from @ChipotleTweets 😍
ChipotleTweets,06_06_2022_23_04,@115973 Thanks for stopping by! That's a great looking duo right there. -Becky
115973,06_06_2022_23_04,"My favorite holiday... $3 booritos at Chipotyay! @chipotletweets 🎃🌯👻
#chipchiphooray #chipotyay… https://t.co/MC6QVqAt1z"
ChipotleTweets,06_06_2022_23_04,@115974 That doesn't sound right. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky
115974,06_06_2022_23_04,I guess my soccer player costume wasn't good enough for a $3 burrito @ChipotleTweets
ChipotleTweets,06_06_2022_23_04,"@115975 We shut it off for our Boorito promotion, but it'll be back on tomorrow. My apologies for any frustration. -Becky"
115975,06_06_2022_23_04,.@ChipotleTweets app doesn’t work anymore in the 6ix. Lame.
ChipotleTweets,06_06_2022_23_04,"@115976 If it fits comfortably inside your meal, it'll be $3. -Becky"
115976,06_06_2022_23_04,@ChipotleTweets aye can i do double meat for my boorito and still only pay $3?
ChipotleTweets,06_06_2022_23_04,"@115977 If all goes to plan, we should be open on Friday! -Becky"
115977,06_06_2022_23_04,@ChipotleTweets Woohoo! I'm gonna be first in line. 😄
ChipotleTweets,06_06_2022_23_04,"@115977 Yeah, buddy! Send us a pic, for sure. -Becky"
115977,06_06_2022_23_04,@ChipotleTweets Hey! Did things go to plan? Just checking if your W. Broadway location in Vancouver is open today...
ChipotleTweets,06_06_2022_23_04,"@115977 From what I see, we're good to go. -Tay"
115977,06_06_2022_23_04,Hey @ChipotleTweets! Any word on when your 532 W. Broadway location in Vancouver will open? Can't wait any more!! #YVRfood #lunchtime
ChipotleTweets,06_06_2022_23_04,@115978 Oh noooo! Why not this year? -Becky
115978,06_06_2022_23_04,"@ChipotleTweets No costume, Becky. No one wanted to be Shrek with me. Tis a sad, sad Tuesday☹️"
ChipotleTweets,06_06_2022_23_04,"@115978 Sad, indeed. I still think you should come in! -Becky"
115978,06_06_2022_23_04,I think this is the first time since its birth that I haven’t gone to @ChipotleTweets on Halloween for my annual boorito 😞
ChipotleTweets,06_06_2022_23_04,@115979 That shouldn't be happening. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky
115979,06_06_2022_23_04,When you go to @ChipotleTweets dressed as a soccer player and don't get 3$ burritos
ChipotleTweets,06_06_2022_23_04,@115980 😳 -Becky
115980,06_06_2022_23_04,@ChipotleTweets Pray for me Becky
ChipotleTweets,06_06_2022_23_04,@115980 🙏 -Becky
115980,06_06_2022_23_04,It's Halloween and my total at @ChipotleTweets was $6.66.....
ChipotleTweets,06_06_2022_23_04,@115981 See I think that means your family loves you. -Becky
115981,06_06_2022_23_04,I think my family hates me! They made me get @ChipotleTweets on Halloween! #3dollarburrito
ChipotleTweets,06_06_2022_23_04,@115982 That sounds so epic. -Becky
115982,06_06_2022_23_04,@ChipotleTweets it was becky it was.
115982,06_06_2022_23_04,i just walked into @ChipotleTweets wearing my mermaid man costume to get a $3 burrito &amp; I’ve never felt more alive
ChipotleTweets,06_06_2022_23_04,@115983 Agreed. -Becky
115983,06_06_2022_23_04,If you don't pull out that old costume and get a $3 burrito from @ChipotleTweets you are crazy.
ChipotleTweets,06_06_2022_23_04,"@115984 Nicely done! Your makeup is on point, my friend. -Becky"
115984,06_06_2022_23_04,Looking to get a @ChipotleTweets burrito for $3 🌯💀 https://t.co/6xGry0hKUC
ChipotleTweets,06_06_2022_23_04,"@115985 Thanks for the shout out, and thanks for stopping by! -Becky"
115985,06_06_2022_23_04,A burrito bowl from @ChipotleTweets for just $3...heck yes!! From now till close go in w/ your Halloween costume and get the deal. #12News https://t.co/3LgsDiLruM
ChipotleTweets,06_06_2022_23_04,@115986 That's definitely unBOOlievable. Please tell us more so we can help: https://t.co/Ax7W1Dx3Y9 -Becky
115986,06_06_2022_23_04,"@ChipotleTweets Thanks, Becky! We were able to go back to Chipotle at 4pm and got our BOOritos."
ChipotleTweets,06_06_2022_23_04,@115986 We appreciate you coming back! -Becky
115986,06_06_2022_23_04,@ChipotleTweets Just got ghosted by Chipotle :( Went in at 3pm and was told we had to wait another hour for #BOOritos! UnBOOlievable.
ChipotleTweets,06_06_2022_23_04,"@115987 As long as it fits comfortably inside your meal, it's $3. -Becky"
115987,06_06_2022_23_04,"@ChipotleTweets is extra meat, guac, and queso included in the boorito?"
VerizonSupport,06_06_2022_23_04,"@115988 Does this bill say Final Bill?
^ACM"
115988,06_06_2022_23_04,@VerizonSupport no! it just says amount due $27.04
VerizonSupport,06_06_2022_23_04,"@115988 Can you please follow and DM us. 
^ACM"
115988,06_06_2022_23_04,@VerizonSupport All outstanding dues before 20th sept has been paid off
115988,06_06_2022_23_04,Why am I still receiving a bill for oct when I disconnected by account on sept 20th? pls advise &amp; reverse the charges. @115722
VerizonSupport,06_06_2022_23_04,"@115989 We'll refer this to our wireless colleagues @115990 since we handle Fios and DSL accounts. They will be in touch. 
^HSB"
115989,06_06_2022_23_04,"@VerizonSupport ever since I upgraded to Ulimited Data, my LTE speeds are TERRIBLE 😡 Is there a fix?!"
VerizonSupport,06_06_2022_23_04,"@115991 We can help right here. Follow and DM us.
^JAY"
115991,06_06_2022_23_04,@verizonsupport why tf does my internet keep going down this is bullshit
AskPayPal,06_06_2022_23_04,@115992 Hello! Thank you for reaching out to us. Send us a DM for further assistance. ^ML
115992,06_06_2022_23_04,@115993 @AskPayPal “If I don’t provide the required information by 15 Feb 1970” https://t.co/zTVGb15FH6
AskPayPal,06_06_2022_23_04,@115994 Glad we could help you out! :D ^DP
115994,06_06_2022_23_04,THANK YOU!!! @ASKPAYPAL YOU ARE A REAL MVP!!!
AskPayPal,06_06_2022_23_04,@115995 Hi there! Please send me a DM! ^RA
115995,06_06_2022_23_04,@115996 can you please help me recovering my hard earned money i lost in a cyber crime on @115993 . PayPal case ID is PP-006-234-348-863
AskPayPal,06_06_2022_23_04,"@115997 I've just responded to your DM, please check your inbox at your earliest convenience. Thank you for your patience! ^KT"
115997,06_06_2022_23_04,"@AskPayPal Hello, I'd like to add tracking info to my invoice but the ""Add tracking info"" link always lead to blank page. Please help."
AskPayPal,06_06_2022_23_04,"@115998 Hi there, we've replied to your DM! ^RA"
115998,06_06_2022_23_04,@115993 are you kidding me with this customer service! It’s terrible.
AskPayPal,06_06_2022_23_04,@115999 I am sorry to hear about this trouble you are running into. Please send me a DM and I can help you further. ^GA
115999,06_06_2022_23_04,"@AskPayPal I set up a paypal account before i was 18. Fair play, my bad. Was wondering if i could shut down the account so i can restart it now im 18?"
AskPayPal,06_06_2022_23_04,"@115999 Sadly we cannot close this account until you are 18, but we can close this account once you are 18 and you can op... https://t.co/hIEXXEzY1f"
115999,06_06_2022_23_04,@AskPayPal I am 18
AskPayPal,06_06_2022_23_04,@115999 Sorry for the confusion. Please DM me and I can help you. ^GA
115999,06_06_2022_23_04,@AskPayPal i have a serious problem i need help with.
AskPayPal,06_06_2022_23_04,@116000 I am sorry to hear about this trouble with accessing your account. Please send me a DM and I can help you further. ^GA
116000,06_06_2022_23_04,@AskPayPal Been locked out of my account for 2 hrs. 2 different agents have “reset my account for me” &amp; still no dice as soon as they get off phone
116000,06_06_2022_23_04,"Good morning, a @AskPayPal customer service rep just made me cry."
AskPlayStation,06_06_2022_23_04,@116001 Glad to help! We have sent you a DM looking forward help you?
116001,06_06_2022_23_04,@AskPlayStation can you dm me I have a question
AskPlayStation,06_06_2022_23_04,"@116002 Hi there, Sorry to hear that, Are you getting an error message or an error code, Let us know more details please?"
116002,06_06_2022_23_04,@AskPlayStation It’s ok I fixed it thanks
AskPlayStation,06_06_2022_23_04,"@116002 Glad to hear that, Feel free to message us again here if you need help."
116002,06_06_2022_23_04,@AskPlayStation but out of the games the buttons work solutions?
116002,06_06_2022_23_04,@AskPlayStation My PS4 lets me load up games but then I can’t do anything in them eg Fortnite can’t press X to continue
AskPlayStation,06_06_2022_23_04,@116003 Lamentamos el inconveniente. Por favor siguenos en Twitter para brindarte asistencia por mensajes directos.
