author_id,created_at,text
CoxHelp,06_06_2022_23_06,"@116354 Hi, I definitely understand your concern. I'm showing a good signal from here, are you checking the connection wired or wireless?  -Dee"
116354,06_06_2022_23_06,"@CoxHelp Both. 18 down and 17 up, wired. And 8 down and 7 up wireless"
CoxHelp,06_06_2022_23_06,"@116354 Hi, at this moment I am not showing any reported issues in your area.  I pinged your modem several times and I'm not showing any packet loss. Is it alright if I send a refresh to your equipment? If so, please let me know when it will be a good time send the signal.  -Mary"
116354,06_06_2022_23_06,@CoxHelp You may
CoxHelp,06_06_2022_23_06,@116354 I've sent the refresh to your WiFi modem.  It may take up to 10 minutes for it to reload.  Please run a speed test on the hardwired connection once you're back online and share your results.  -Mary
116354,06_06_2022_23_06,"@CoxHelp And here is my speed hardwired. I realize you guys say speeds UP TO a certain amount but if I’m paying for that amount, I shouldn’t be getting 8 or 9 download. This is outrageous. I pay for up to 100 I believe. Why can’t I even get half of that?! https://t.co/SVLMci7wmJ"
CoxHelp,06_06_2022_23_06,"@116354 Hi, while hardwired to your equipment, are you able to sign into your account online at https://t.co/EZ0KeJDO3Z and perform a speed test so that we can analyze it from here? -Renee"
116354,06_06_2022_23_06,@CoxHelp I’m trying to do it via what i have set up but I don’t have a computer. I might be able to. Hang tight
CoxHelp,06_06_2022_23_06,"@116354 Sure thing, let us know the results.  -Latitia"
116354,06_06_2022_23_06,"@CoxHelp So, as you can see something is clearly up. I actually found out I’m paying for up to 300mbps download and I’ve not even hit over 100 yet. https://t.co/iGbzc18mZL"
CoxHelp,06_06_2022_23_06,@116354 one that is at least one that is a CAT5e or CAT6. Anything less would not be able to go faster than 100. - Brian
116354,06_06_2022_23_06,@CoxHelp @CoxHelp any reason why I’m not even hitting 100? What do I have to do to get this resolved? I’m obviously not even getting a third of what I pay for.
CoxHelp,06_06_2022_23_06,@116354 Do you have a wired device with a gigabit Ethernet port you can try connecting to the modem and testing with? -Chris
116354,06_06_2022_23_06,"@CoxHelp Unfortunately, I only have the Ethernet cable I was provided through Cox."
CoxHelp,06_06_2022_23_06,@116354 I was referring to your devices and not the cord.  You should be able to use the same cord for this test. -Chris
116354,06_06_2022_23_06,@CoxHelp I’ve run the test across multiple platforms. I have a technician coming out to resolve the issue as the packet loss is incredibly high
CoxHelp,06_06_2022_23_06,@116354 Do you have any trace routes showing the packet loss? -Chris
116354,06_06_2022_23_06,@CoxHelp The associate I spoke with does
CoxHelp,06_06_2022_23_06,@116354 I was not able to find that information in the previous conversation.  Would you be able to provide the trace routes in a DM?  I am not seeing any signal issues to the modem. ~Derrick
116354,06_06_2022_23_06,"@CoxHelp There’s definitely an issue. I’ve run multiple tests across Cox, Speed test, and ookla. I’m getting around 11-18 download. As for the trace routes, the associate I spoke with on the phone may be able to provide that. But I’m not getting anywhere near 300 down"
CoxHelp,06_06_2022_23_06,"@116354 Hi there, I am glad that you scheduled a technician to further investigate your issue.  It is difficult to diagnose your issue remotely.  Please let us know the results after the technician visits.   -Latitia"
116354,06_06_2022_23_06,@CoxHelp Thank you. Will post results
CoxHelp,06_06_2022_23_06,@116354 I just checked your modem and it looks like the device that is plugged into the modem currently is only capable of up to 100 Mbps. This could be the ethernet cord or the network card inside of the computer. Do you have another ethernet cord to test with? Preferably (1)
116354,06_06_2022_23_06,@CoxHelp This is the Ethernet cord I was given with the modem. Unfortunately that’s the only one I have. Even at 100mbps that’s 1/3 of what I could potentially get via my plan but I’m only seeing 11...
116354,06_06_2022_23_06,@CoxHelp Here’s WiFi even though I have the th Panoramic. Not at all close to what I’m paying for. Running the wired one now https://t.co/scJ3wrfQPc
116354,06_06_2022_23_06,"@CoxHelp I continually give you guys the benefit of the doubt, but I’m paying for (yes I know, UP TO 100mbps down) and I’m getting 8! I need this fixed. Like yesterday."
Uber_Support,06_06_2022_23_06,@116355 Thank you for following up. A member of our team will be in touch shortly through DM.
116355,06_06_2022_23_06,@Uber_Support I Dm'ed you!
Uber_Support,06_06_2022_23_06,@116355 It seems a member of our team has reached out to you. Please check your email and follow up with them there.
116355,06_06_2022_23_06,"@Uber_Support I need help with my Account, It gets disabled every time I try to login and it's getting really frustrating!😬😠"
Uber_Support,06_06_2022_23_06,@116356 We have received your DM and will follow up there.
116356,06_06_2022_23_06,@Uber_Support @115877 you haven’t “reached out”. Please refund the cost of the inedible food without delay
Uber_Support,06_06_2022_23_06,@116356 We've folllwed up via DM.
116356,06_06_2022_23_06,@Uber_Support Just did
Uber_Support,06_06_2022_23_06,@116356 We're here to help! Send us a DM with your email address so we can connect.
116356,06_06_2022_23_06,"Hi @115877  this is an inadequate response to me telling you I had to throw away the entire £18 order. If eat in, would’ve been sent back https://t.co/lqjrLk8BYw"
Uber_Support,06_06_2022_23_06,@116357 Here to help! Send us a note at https://t.co/nFTc4ODH3P so our team can connect.
116357,06_06_2022_23_06,@Uber_Support I ordered food through uber eats. I did not get the delivery. Please contact me.
Uber_Support,06_06_2022_23_06,@116358 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.
116358,06_06_2022_23_06,"Hey, all, this guy picked my cousin up in Pittsburgh on Friday for @115873 and tried sexually assaulting her. His name is Feruzbek. https://t.co/rfzLT3fn5Q"
Uber_Support,06_06_2022_23_06,@116359 Here to help! Follow up here; https://t.co/dwDjAokZht and our team will connect right away.
116359,06_06_2022_23_06,@115877 @Uber_Support
116359,06_06_2022_23_06,"My @115877 app doesn't work ever, it won't let me order food. Keeps saying I need to confirm my phone number 🤦🏽‍♂️ ///"
Uber_Support,06_06_2022_23_06,@116360 We're here to help! Send us a DM with your email address and specific details of your issue so we can follow up.
116360,06_06_2022_23_06,.@115873 how do i dispute a charge?
Uber_Support,06_06_2022_23_06,@116361 Here to help. Send us a note at https://t.co/e8HVorX5rh so our team can connect.
116361,06_06_2022_23_06,@Uber_Support it's fucking cold and we have to wait 15 min. I want to cancel my taxi. It doesn't work. Pls help. There are taxis inf front
Tesco,06_06_2022_23_06,"@116362 I'm very sorry about this, we don't intend to mislead our customers. Kind regard - Kirsten 2/2"
116362,06_06_2022_23_06,@Tesco So why put 4 in the reduced to clear at a price that is more expensive than 6? It's the same store. Misleading and incompetent.
Tesco,06_06_2022_23_06,"@116362 Hi Stephen, I have contacted the store and they have informed me that it is due to the 6 pack currently being half price. Thanks - Mark"
116362,06_06_2022_23_06,@Tesco It was 4 loose pies in poly bag with a  label.. local staff said different ingredients was the reason!
Tesco,06_06_2022_23_06,"@116362 Hi Stephen, this is because the 6 pack of pies are currently half price at the moment whereas the 4 pack are not. Hope this helps. - Kirsten"
116362,06_06_2022_23_06,@Tesco Haddington: 6 x Mini Melton Mowbray Pies @ £1.00; 4 x Mini Melton Mowbray Pies on reduced shelf @ £1.04! #TesCon
Tesco,06_06_2022_23_06,"@116362 Hi Stephen, it could be that my colleague were unaware of the deal on the 6 pack when reducing the 4 to clear. 1/2"
116362,06_06_2022_23_06,@Tesco One of the reasons I usually shop elsewhere is complicated special offers &amp; then being told at checkout how much money I have saved.
116362,06_06_2022_23_06,"@Tesco Then manager said they had different ingredients! Exact same description, different ingredients...I doubt that is legal."
Tesco,06_06_2022_23_06,"@116362 Hi Stephen, please be assured your feedback has been passed to the management team at our Haddington Superstore. TY - Joanne"
116362,06_06_2022_23_06,"@Tesco This annoyed me because I already had the 6 pack. Saw reduced to clear offer, put 6 pack back on shelf &amp; found it was cheaper than 4 pack!"
116362,06_06_2022_23_06,@Tesco To avoid misleading public standard procedure should be to ensure goods on clearance shelf are cheaper than same goods elsewhere in shop.
Tesco,06_06_2022_23_06,"@116363 That's ok Kevin. If there is anything else I can help you with, please don't hesitate to contact me back. TY - Jayne"
116363,06_06_2022_23_06,@Tesco Im just gonna pop back to the store when passing. It will be much easier. I dont have the receipt details but i think they were a quid.
Tesco,06_06_2022_23_06,"@116363 Also the supplier code(SC), would it be ok to pass your details to our supplier? TY - Jayne 4/4"
116363,06_06_2022_23_06,@Tesco im gonna take u up on your satisfactory offer &amp; return these. Theres an overwhelming taste of coconut &amp; milk powder but no curry! https://t.co/TxJ6b0VBy8
Tesco,06_06_2022_23_06,@116364 Please also include the use by and batch code. Would it be okay to pass your details onto our supplier? . TY - Struan 4/4
116364,06_06_2022_23_06,@Tesco Hi - I’ll send photos if that’s okay?
Tesco,06_06_2022_23_06,"@116364 Hi Sarah, yes of course. Photos would be perfect :) Ty - Darren"
116364,06_06_2022_23_06,@Tesco hello! Bought a lasagne earlier - husband just opened it and it’s got mould on it. Manky!
Tesco,06_06_2022_23_06,"@116364 Your Moneycard can be sent via email or by post, can you confirm which you’d prefer? 2/4"
Tesco,06_06_2022_23_06,"@116365 Hi Rach, I'm glad to learn this has been resolved :) Ty - James"
116365,06_06_2022_23_06,@Tesco I managed to checkout thank you luckily didn't loose me space 😂
Tesco,06_06_2022_23_06,@116365 Oh no! I'm so sorry Rach :( Were you able to checkout okay after or would you like further assistance please? - Christie
116365,06_06_2022_23_06,Imagine getting half way through your shopping to find this 😑 @Tesco I better not loose my slot. #1stworldproblems https://t.co/VNi3PIDo6h
Tesco,06_06_2022_23_06,@116366 Many thanks and kind regards! - Martin 4/4
116366,06_06_2022_23_06,Dear @Tesco I found a hair in food I bought from you. It’s not my hair as I have a no1 cut. https://t.co/T5CXcY0GcF
Tesco,06_06_2022_23_06,@116366 Could I also ask you to forward some details so we may log it on our system? 2/4
Tesco,06_06_2022_23_06,"@116367 Hi Kate, just before I call the store can you please let me know if you spoke with anyone in store about this? Thanks - Mark"
116367,06_06_2022_23_06,@Tesco I spoke to a check-out guy who said he worked in stock and he said something about freezers being broken. But that’s not good enough.
Tesco,06_06_2022_23_06,@116367 We are just waiting on a delivery to restock the freezer and this will be resolved for you. Lawrence 2/2
Tesco,06_06_2022_23_06,"@116367 Hi Kate, really sorry about the inconvenience cause by this, I spoke to store and they have told me they had a fault with the freezer. 1/2"
116367,06_06_2022_23_06,@Tesco I also then drove to Tesco Prestwich and they only had 2 packets of Quorn mince left.
Tesco,06_06_2022_23_06,@116367 Please can let me know the date/time you visited the store. TY - Jayne 2/2
116367,06_06_2022_23_06,@Tesco came specifically to buy some Quran mince and was met by this in Cheetham Hill. Not impressed! https://t.co/w7lTbOsjeP
Tesco,06_06_2022_23_06,"@116368 Also, can you include the SC code (SC12345) and the store you purchased these from? Kind regards - Kirsten 3/3"
116368,06_06_2022_23_06,@116369 @tesco I am a regular customer however I’m shocked to have bitten on a piece of plastic in 1 of your doughnuts today. https://t.co/SHg5jYtpaA
Tesco,06_06_2022_23_06,"@116363 Your full name, address, barcode, price paid, date code, store visited and clear copy of your receipt? 3/4"
Tesco,06_06_2022_23_06,@116363 I would like to issue a refund for you and pass your comments to our supplier. Can you DM some information? 2/4
Tesco,06_06_2022_23_06,@116370 Where all allergens need to be highlighted in bold in our ingredients list. Thanks - Callum 2/2
116370,06_06_2022_23_06,@Tesco Since when does tikka masala have cashew nuts in it? 😡
116370,06_06_2022_23_06,Nice to know that @Tesco clearly label their products what aren't suitable for people with nut allergies! 😡😤 I nearly died. https://t.co/M33mG0875W
Tesco,06_06_2022_23_06,"@116370 Hi Jordan, I'm sorry that you feel this way about our products. But we do follow EU regulations with all our products. 1/2"
Delta,06_06_2022_23_06,"@116371 Will do, have a great week.😊 *TBT"
116371,06_06_2022_23_06,@Delta Just giving credit where it's due.  Thank you
Delta,06_06_2022_23_06,"@116371 Wow, that's what we love to hear! We appreciate your loyalty and support. Thank you for choosing Delta. 😊 *HKC"
116371,06_06_2022_23_06,"Dear @Delta, thank you for providing excellent service &amp; employees who truly care about the customer experience.  You stand out in the crowd"
Delta,06_06_2022_23_06,@116372 @116373 Hi Jamie! Thanks for the awesome compliment for our PDX staff member. Happy travels. 😊 *HKC
116372,06_06_2022_23_06,Thanks to the @Delta gate agent at D7 at @116373 for being so kind. This airport is great! Get why it’s voted tops so often.
SpotifyCares,06_06_2022_23_06,"@116374 Hey Katie, thanks for the feedback – we appreciate it! We’ll get this passed onto the right team 💚 /CG"
116374,06_06_2022_23_06,@115888 In other news should probs upgrade from shitty 12GB package
116374,06_06_2022_23_06,😩 @115888 you take up too much storage even with zero playlists downloaded for offline listening. Need to reduce or make a compact version. Spotify Lite? You can thank me later 😉
SpotifyCares,06_06_2022_23_06,@116375 Sorry about that. You shouldn’t have received an email/notification if you’re not eligible. Can you DM us your account's email address or username? /NQ https://t.co/ldFdZRiNAt
116375,06_06_2022_23_06,"@SpotifyCares Montreal, where the ad itself says I’m not allowed to get the deal.

We had another tweet exchange a few days ago when you emailed me the same offer."
SpotifyCares,06_06_2022_23_06,"@116375 Hey there! Just to clarify, which part of Canada are currently living in? /MT"
116375,06_06_2022_23_06,"So @115888 @3493 @SpotifyCares: three days later you’re still advertising a sale to me for which I’m geographically  ineligible, this time on Facebook. You know you can choose where you want your ads to display on FB, don’t you? https://t.co/AHEZ1EtC57"
SpotifyCares,06_06_2022_23_06,"@116376 Hey Tom! Not to worry, we're more than happy to bring the party to your place. Would you mind sending this invite out to everyone you know? https://t.co/LwyCWf8WKC 🎉 /TB"
116376,06_06_2022_23_06,@SpotifyCares You actually are amazing 😘😘😘
116376,06_06_2022_23_06,@SpotifyCares https://t.co/RLvNj5Ifow - you having a party without me?
SpotifyCares,06_06_2022_23_06,@116377 Hey there! Thanks for taking the time to reach out – we'll pass your feedback on to our Ads team /NQ
116377,06_06_2022_23_06,.@SpotifyCares any way to block this particular ad? Happy with ads/dont want premium. Just this ad is really hard to watch over and over and over. Please help. https://t.co/MsW8FjmKw1
SpotifyCares,06_06_2022_23_06,"@116378 Hey there, help's here! Could you DM us your account's email address and username? We'll take a look backstage /CG https://t.co/ldFdZRiNAt"
116378,06_06_2022_23_06,@115888 Im already a premium user can i still avail this promo?
115888,06_06_2022_23_06,Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/Q2YbLhp7U6
SpotifyCares,06_06_2022_23_06,"@116379 Awesome! If you ever need anything else, just shout and we'll come running 🏃 /DF"
116379,06_06_2022_23_06,"@SpotifyCares Thanks for the quick reply! I got it to work after un/reinstalling a few times, but I’m on MacOS High Sierra. Looks like version 1.0.68.407.g6864aaaf? I’m not sure what the initial problem was, but again, it’s working now."
SpotifyCares,06_06_2022_23_06,@116379 Hey Dylan! Can you let us know which versions of Spotify and Windows you're running? We'll see what we can suggest /RA
